category,rating,label,text,word_count,excl_count,tfidf_svd_0,tfidf_svd_1,tfidf_svd_2,tfidf_svd_3,tfidf_svd_4,tfidf_svd_5,tfidf_svd_6,tfidf_svd_7,tfidf_svd_8,tfidf_svd_9,tfidf_svd_10,tfidf_svd_11,tfidf_svd_12,tfidf_svd_13,tfidf_svd_14,tfidf_svd_15,tfidf_svd_16,tfidf_svd_17,tfidf_svd_18,tfidf_svd_19,tfidf_svd_20,tfidf_svd_21,tfidf_svd_22,tfidf_svd_23
Sports_and_Outdoors_5,5,OR,"I'm gonna give you the begginers outlook. I am only on day 3. I've done kick boxing and football so I'm not out of shape in the sense of not working out. I've had 3 knee surgeries and have fractured my ankle on my dominant (right) side. My dad is a pastor and a physical therapist healing hands I guess is why he toon that route. Anyway so I always got in homehelp but my body has gotten stiff over the years with cartledge and joint discomfort. We are talking complete subluxation (dislocation) of my knee caps from the sockets. So when I say I feel it in my quads, my hams, and my knees you better believe it. I don't know how well it's gonna play out but we will see. I'm 300 pounds 6'3 and I ain't obese theres a tone of muscle  on me due to I got into weight lifting. Yes I know it's not great on my knees to add weight but I'm trying to build my legs as well. So far Tai cheng has proven to be the hardest leg workout I've done thus far. I also enjoy it he talks to you not at you which is hard considering he's on TV not in person. My dad has seen the visa and if you're wondering if Dr. Cheng knows his stuff take in consideration NY dad a physical therapist for 20+ years said it's simple but effective since it's trying to make your body work naturally.",253,0,-0.07043097645493751,0.017349688311433794,0.01276536255917798,-0.004846898505441959,-0.004677339610499877,0.0035771988445416894,0.010643887742221086,-0.012139499759092435,0.00794442135658158,-0.014974658017309522,-0.015576678502786738,0.006456184188334567,-0.014104479203767603,-0.00934304185561369,-0.010771555881799495,0.018845368112199994,-0.009266169102550147,0.0021301840746211866,-0.011614946028925216,-0.007136006914993622,0.012625550251846512,0.0073893520364484945,-0.008132916607299045,0.0026207698547248697
Books_5,5,CG,"Lee Child hits the bull's-eye and forces the reader into a dramatic turn of events.  The story follows the story of the grandfather, Father, the grandson, and the grandson's mother.  A detailed account of the life of the grandfather, Father, and the grandson's mother is told.  The story is well researched and the story is told with an eye to detail.  I highly recommend this book.I was not disappointed.  I have always been a fan of Robert Langdon's books, but the series has been really lacking since I was a kid.  This series has always been a little different from the others, but it's still one of the best I've read in a",113,0,-0.07045659377310723,0.0019169536706951018,0.03635658299254793,-0.008456342411603365,0.03707094571876238,-0.006722009299523107,-0.01504317871961509,0.009503400649024088,-0.0034294423798353004,0.000523429520069683,-0.0029949137575508065,-0.005668977030866251,-0.0029153966857663072,0.00025846122159106665,0.0017238267257328446,0.013056722000398388,0.010391632052409632,-0.00613604589911513,-0.005256115045367204,-0.0026169937668965955,-0.00017327509058601967,0.0026457612023416217,0.012329358196042856,0.0045212429188408775
Toys_and_Games_5,4,OR,"My 1 year old baby loves it,it is a little bit short as many reviews has said but still interesting",20,0,-0.09984129441294358,0.0280516944979089,-0.0031561342523209134,-0.04391843413618974,-0.005449349593682066,-0.0025965176555377474,0.022786059337529307,-0.022663052579749935,0.03832710650188266,-0.0536574574225209,-0.021094910574546034,-0.07126099286118087,0.041850227123908505,0.05932652141124426,0.02111056816546445,0.015765143112313376,-0.03441414757682028,0.001047702767436848,0.004251596476497881,0.010450904392803483,-0.01879055669316186,-0.036073412250978494,0.04367673233161337,0.018506660390584836
Books_5,4,OR,I haven't read much Stephen King but I really enjoyed the Shining.  It has been referenced so much in pop culture and has influenced so many works it was great to finally read it.,34,0,-0.0928975667110745,0.007371497780882964,0.016882058548849013,-0.028194969247645117,0.014824057855453125,0.0032722439737776473,-0.08268101503643432,-0.0036557490672676977,0.029617970309374967,-0.011432758568204023,-0.0003520825488400174,0.007633962129348447,-0.0043214785377525804,-0.028815909155100808,0.004604627077385115,0.0014180567474415646,0.023249648114957087,-0.018220477007196215,-0.012587965331521275,0.006831857435385073,0.0048096322202956605,0.0015313820919566187,0.012423176272168495,0.011651206782566512
Sports_and_Outdoors_5,5,CG,"These get 5 stars, I use it everyday. It is very comfortable and my hands are warm and warm. If you are a yoga teacher or a beginner, you may be disappointed in this product. It is great for beginners. I would recommend it. I bought this for my husband for his birthday. He's a huge fan of the military-style tactical gear and wanted something more traditional for his military-style military gear. The metal is solid and a good quality piece of material.",83,0,-0.08752497802540078,0.012146292104514384,-0.012041478918003517,0.02406406608089387,-0.008218710194935296,0.004733704250428448,0.01814237709262009,-0.018602025354508323,-0.0012950078778981554,-0.004400477111293678,0.012267137059902806,0.008604418386172777,-0.0061342205498260945,0.008356797976227848,0.0013850623749944383,-0.001968537587596252,0.010748224033720466,0.001470353224269904,0.007390274812830699,-0.00231917714391498,0.01355019037747266,0.010465566524009975,-0.018650561714165837,0.020194974192926474
Pet_Supplies_5,5,CG,My new kittens just love this toy and the dogs love it.  My 2 cats are pretty picky so I had to get a treat to get them to eat.  I will definitely buy again.  It's a little pricey for one cat but I don't have to worry about getting a treat as they love the flavor.  They are very picky so I like the taste of the treat.  I highly recommend it to any cat owner!Love this product.  It's very easy to use.  The smaller size fits my 60 pound dog perfectly.,93,1,-0.10225329213426142,0.03349384010495222,0.00337940961611206,-0.001956357721539542,-0.0206570574607665,0.004589309208388385,0.0304605018336966,-0.03072278018722577,0.020353753123470864,-0.005101546803411455,0.0011052822402454145,0.009659745685968769,0.009685607265663108,-0.025576506513832295,-0.009495841990181376,-0.022723550153524664,-0.02004294031486126,0.01321665704258308,0.0031253359656856308,0.006448032317350824,-0.027950196120216143,0.0070982936537094836,-0.0011301925369818513,-0.06997026184780306
Pet_Supplies_5,2,OR,"I'm a perfectionist, in all I do and in my work; I expect the same pride in workmanship and design as I put into my own designs and products...

This cheap, thin, tin-like metal has no substance to it at all; its tantamount to a polished tin can. The 'anti spill' ring (atop the bowl) is too large for small breeds such as my 20 pound Shih-Tzu.  It arrived with the rubber, anti-slide/anti-skid, gasket detached, it falls off very easily and is nearly impossible to replace without stretching it, which totally defeats its purpose, in that it falls off almost every time you pick it up.

There is a hollow space under the anti spill, upper rim, that is impossible to keep clean.  Having no instructions, enclosed, who could possibly know that upper anti spill rim is designed to come off?  Good luck managing that feat and be careful not to pinch your skin both wrestling it off and getting it back on.  Having shopped finer boating and camping stores, I found this is a really bad knock off of the ones I have found since.

My really good dog food bowls are stainless steel, incredibly heavy and have lasted 3 lifetimes (dog lives) they cost a small fortune when I bought them 20 years ago, but were more than worth it.  I was looking for comparable water bowls when giving this a try; and it is not even close to being close.

Unless you only need this for the boat or camper for a week or two and a few weekends a year...  Do yourself a favor and buy heavy duty, stainless steel and don't have names put on (unless removable).  Spend the money once and never again.  My twenty year old bowls look brand new, even after 20 years of dishwasher abuse.  Whereas, my week old Indipets bowl is ALREADY scratched, falling apart and has pinched my finger so hard I still have a huge blood blister on my finger..",332,0,-0.06736293098673861,0.01669945458503223,0.004302122032075078,-0.0006726354637786522,-0.007987487452628617,0.003443570237024763,0.013932103038534033,0.004387925522912269,0.009328756839671465,-0.012209496884727687,-0.01068391836576526,0.0078682033997651,-0.005555470174083318,-0.008145066337344572,-0.01023409666368849,0.005613200734294855,-0.0071186427430180955,-0.001802847199126216,-0.004599711259500708,-0.010624596215660906,0.002271407913733988,0.008310921744105129,-0.0010442779593433909,-0.00346738634568247
Kindle_Store_5,5,CG,"I was given this book in exchange for an honest review.

I really enjoyed this book. It was well written and I liked how the characters were developed. I was very impressed with the writing style and the characters. I would recommend it.I really enjoyed this book. The first book was a great read. I read it in one sitting and couldn't put it down. I liked the characters, the story, the setting and the characters. I loved the way the story went on. I loved the characters, the story, the characters. I liked how the author took a story from the beginning to the end. I was a little confused at first, but I found it very entertaining.I'm a huge fan of the M/M genre.  I've read all of the 3 books in this series, and I have no problem recommending this series to anyone who is looking for a well written, well-paced, and well-written read.  I'm not going to say anything about the other books in this series, but I'll tell you this:  The last book was a bit of a shock, and I was very disappointed.  The other books were very good, but the story was lacking.  The main character, Daisy, is a very good-looking, sweet, determined, independent woman who had a hard time with her mother.  She's a sweetheart and a strong woman, but she's also a great friend.  She's also a beautiful, determined woman, but her heart is a bit broken.  She's trying to figure out how to get through this tough time, but she doesn't know what to do with it",267,0,-0.09127803244750794,-0.005319002956159204,0.054812665667320265,-0.010653006926553264,0.06192208950068188,-0.011062749355961212,-0.028355980260876348,0.018629220060753945,0.003028285930403361,0.0010047996373512363,0.005024209980246657,-0.011552519805767948,0.002806342974598205,-0.008888340968356086,0.015930436985771512,-0.003329127181896444,0.01641912291713217,-0.014559771145495618,-0.008495850781766246,0.0008751066714446223,-0.00035377429870480406,-0.006724736817476071,0.010492618223650734,0.012370692570823032
Pet_Supplies_5,1,OR,"Customer service/warranty from this company is non exsistant. I have the largest one of these bowls and the stem on the bottom broke which then would not allow the water to flow up through the machine thus defeating the purpose and rendering it trash. I called customer service and they refused to replace it and told me to buy a new dome (the whole part that holds the water) for $59! More than the whole machine! I was then forced to glue it. Like other reviews have said, the dome leaks also. If you flip it over (right side up) after filling it any where but over the bowl, you will get a huge mess. The power plug gets extremely hot which is a safety hazard. Where the water flows down the side at the top, there are slits under the gray ring which allow the water to roll down the dome...you cant get to those very easy for cleaning and they become black with mold fairly fast (pretty nasty). If you have hard water, forget it because it will never come clean. I was very very disappointed with this and even more with the companies lack of care in their product especially since I have owned older models for my cats in the past.",215,2,-0.06724606328040833,0.014371844509357445,0.011369248248666133,0.0020515387377343076,-0.0027478006196822243,0.0033380738441157417,0.007820986481517864,-0.0065500790183847255,-0.006352919410635373,-0.00836513056036027,-0.010058640892581381,0.019705235993589598,-0.01824028027538668,-0.020317161224675702,-0.0021780337845630996,-0.002863657436411855,-0.014076244443337549,0.002967006462305907,-0.0039062412122241185,0.00019331161316199066,0.007267291520610151,0.01403515546301062,0.005242298728490502,0.006989969382833363
Books_5,5,CG,"I'm so in love with this book, I'd recommend it to anyone who enjoys the paranormal genre",17,0,-0.09334057879827093,0.013656062247296473,0.053453194868494855,-0.007576379453916414,0.04651477084236466,-0.007431832211291919,-0.01432251044781846,-0.00148379441223849,0.020862763830871208,-0.007616382747882777,0.010522429501736343,-0.0032858890713333604,0.0029014541595788436,-0.029712505824268876,0.011191063662544019,-0.019860358919121125,0.05819159965521281,-0.01236062049710235,-0.019542471685133952,0.0018194334868897905,-0.016620618263691316,0.006121672853549615,-0.034458248992041265,-0.04431419340709403
Sports_and_Outdoors_5,5,OR,I love my gnome. The gnome has held up well outside in the wind and snow.,16,0,-0.07358018971335621,0.02146358557017425,0.02317878199543297,-0.0027378048582398606,0.0039974765771025635,0.00172519549369044,-0.005211666406596837,-0.015839056744083084,0.010744044934252857,0.004316753885286153,0.01596117676080135,-0.002920938197344804,0.011979645141973838,-0.0013630574264119981,-0.010878528535493199,-0.028173316781964303,0.007982355941165031,-0.008496212344652329,0.005477662225014052,-0.011450129411382105,-0.025871870596544035,0.019761524885838034,-0.010479094692863953,-0.08323845865861115
Sports_and_Outdoors_5,5,OR,"Perfect fit, great price.  Revived the helmet to functional use.  Beats buying a new helmet when the helmet is in excellent condition.",22,0,-0.07943836396866073,0.022134342922918094,-0.02474093650941663,0.013400365954708645,-0.04707045982622214,0.01897225437930545,-0.008610153397439407,-0.02331048441260392,-0.04084860475317918,0.05919912355970759,0.04623535009789578,-0.007920484789318599,0.05601805816391258,-0.03981388535452325,0.04183444171951264,0.02530548941076239,0.02462302152818861,0.035683105864811465,0.013736763277826037,0.007954611844402106,0.05019692832420118,0.03982543431084637,0.020200992418828903,0.012760940165833382
Home_and_Kitchen_5,5,CG,"We purchased two sets of this set and they look just like the picture.  I am very pleased with them.  The plastic parts are very sturdy, and the cover is very sturdy.  They are still very attractive, and I think they are going to last a long time.  I would definitely buy these again!They are a great addition to any kitchen.  I love that they are made of silicone and that they are made of silicone.  It's very easy to wash and dry them",84,1,-0.10540148956264338,0.033063990449887934,0.004815686438421053,0.013522815649291699,-0.02247065471853394,0.007456124261319241,0.02631742288252131,-0.02695556162103134,-0.008545227179072612,0.02809224406173274,0.023858854140886832,0.044189132373094124,-0.030462757876061126,0.03851977153820213,-0.018924149290942008,-0.05009932297674728,-0.013832429849339682,0.0108499501321841,-0.014466801526683679,0.025333959233943416,-0.000629208343055795,0.002567785614728334,0.012348417226636656,0.004473990097474248
Clothing_Shoes_and_Jewelry_5,4,CG,great backpack lots of space and a nice quality.Very good quality.Nice bag.Very pretty.,13,0,-0.09264654521734071,-0.05499326833695402,-0.08050116907062047,0.057351456103516954,0.00519045722418265,-0.000872899308264711,-0.030310236474815823,-0.012209111095499426,0.0012689879111255453,0.0059998280340429365,0.03994717776810572,0.03208567602494716,0.013384024407684695,0.020835893487939627,0.02093229322609752,0.015590825927578775,0.05048848406337548,0.03468389788552624,0.08236661613621082,-0.06835229917343154,-0.04580152274721974,-0.05278471314796943,-0.02566881776072211,0.021556366875870366
Pet_Supplies_5,3,OR,"Sorry to see this product was made in China. After the discovery of the bad dog food from China in addition to other things (lead paint in children's toys), I don't feel completely confident that these treats are not harmful.",40,0,-0.08090227784507902,0.016395369737810427,0.012880978816595277,0.00522661917248395,-0.0012518360234475947,-8.497398033311812e-05,0.017482780642185083,-0.017913053004816937,0.021332510229268273,-0.007848549720131357,0.0025704320943825756,0.01794492831671987,-0.015949213305540784,0.005719489125871344,-0.023433067249328622,-0.01720038202653584,-0.013696620566421307,0.020511779611188274,-0.0020289239675668675,-0.01318392098029716,-0.007811663996184767,0.023522206112585316,0.002537677495294638,-0.05222727397990053
Sports_and_Outdoors_5,4,OR,"Good quality and perfect size of 40"" for my Ruger M77 compact rifle that's 36"". Heavy zipper, extra cargo pockets and a Ruger logo to match my rifle. I thought that all of Allen's cases were made in the USA, but this one has a ""Made in China"" tag sewn into it. I'm docking one star for not being American made. Still, it's a nice durable case.",67,0,-0.08112740371747654,0.008072907642217304,-0.017872193898774667,0.029058843902533524,-9.223565712858434e-05,-1.8816502768882473e-05,0.016570295995378174,-0.0026483233440717504,-0.0018517489770244673,-0.004859682958591005,-0.0007421167888226365,-0.0006465034100904545,-0.0033231410412018583,0.004954088515203847,-0.010315163295345483,0.018122265954171327,0.006190862906220964,-0.019851170909351016,0.017063601212947668,-0.007063991116783451,0.03213184264677844,-0.003932113243779907,0.008175460880849481,-0.021866883729680195
Toys_and_Games_5,4,CG,"Good Value, chuggington trains can go on the track and make a great gift for a",16,0,-0.08929948581544739,-0.021602189606984592,-0.0480069037316941,0.02742985773696754,0.001472566166271978,0.0003763013599369871,-0.00986786397418638,-0.01812794822214633,0.0069330943720122915,-0.02563518873892459,0.01009911030329069,0.007130594093225181,0.027475798373991722,0.024278949990036762,0.0038052565968818893,0.03243434196401635,0.02611775621689827,0.07618617546696345,-0.008734441047116388,-0.006340283378227725,0.008072086795954453,-0.019618435660841753,-0.03729042671879062,0.058337685212453326
Home_and_Kitchen_5,5,CG,"Our 3 & 1/2 year old have been using them for a month now and have been using them to make homemade Biscuit Chicken, Biscuit Rolls, and other kinds of sandwiches. They are great for baking, which is always a challenge. They are very sturdy and the rubber seal is great for holding the eggs and nuts. I am very happy with this purchase. I would buy them again. I am very pleased with this purchase. I love these bowls! They are so easy to clean, no need for a sponge for it to stay dry. I use them to pour coffee beans or tea into bowls, it doesn't matter if you have a hot water pitcher or a hot water pitcher. I love the color, the color is not as bright as I was expecting it to be, but I really like the color of the bowls. I love the fact that the bowls have a handle that doesn't slide off the bottom of the bowl. This allows you to just pour coffee or tea into the bowl with ease. I don't like that I have to push the handle to push out the water and it keeps the water from getting too hot.",205,1,-0.0842935210011581,0.02428380875512535,0.006214495306497598,-0.004386141324746443,-0.0144803323425034,0.0052801618437030825,0.012960736511593131,-0.01533564703512004,-0.00387502958127597,0.0012226867620810232,-0.0037738542088624257,0.02950591715963584,-0.011404404980180255,-0.006700266935838104,-0.009127527023091202,-0.011102636309061562,0.0008324599486886857,0.009006547542590346,-0.006016428982708708,0.015127691822079986,0.0007301061929427619,0.001999315644334892,-0.0026219696745611383,-0.0028061911345661846
Kindle_Store_5,4,OR,This is s very enjoyable read . I couldn't put it down. A bit of history combined with modern day interest.  A love a strange love affair that works.,29,0,-0.09222250261637777,0.014666857235842405,0.007758673099843501,-0.02095146917509017,0.01051043613836977,0.0077880944110747625,-0.08190270816793017,-0.0006559152177101043,0.021288766979010013,0.0072117381008172735,0.014566906898358904,-0.003428479077824543,-0.007155394440840095,-0.020305000498599974,-0.0008166808151052113,-0.027304761717744718,-0.009228098336524592,-0.04231834576326389,-0.0016472525846107347,-0.016356479237334527,-0.025118955649512817,0.01198118750678054,-0.007400534672167195,-0.05383548040735537
Movies_and_TV_5,5,OR,My favorite Star Trek of all.  Not one bad season in the bunch,13,0,-0.08155867021529228,0.010653258066252851,0.01707465632642449,-0.0019511980260833064,0.004084967898149439,-0.0006393033725319683,0.008397129953443801,-0.016732386796103955,0.02950467293056263,-0.016488376779341143,-0.018221716466031598,0.003858946899108202,-0.023532250182795214,-0.015809420926862272,-0.030786580825986953,0.02373048240518399,-0.003797140614454182,0.0070916228432045866,-0.011688636152248844,-0.018760332559225348,0.022693502114597388,0.01054657908086272,-0.0044692842363899315,-0.03898912382181318
Electronics_5,4,OR,"Great little space saving computer, Hard Drive did fail a little over a month out of warranty - have replaced with SSD and all is well.

First Apple product in 20 years of purchasing Apple stuff I've ever had an issue with.
Besides that, super quiet(is basically a laptop motherboard without a screen), low power consumption and more than powerful enough for office use.",64,0,-0.07304439299811408,0.017150189478931863,0.0001988195394883315,0.003042492712279487,-0.00944853941507565,0.0073913597929866764,-0.00950932999284382,-0.0026510216985583127,-0.02022940621435363,-0.01235408592549375,-0.01625665015885756,0.012118842109304502,-0.0076439248874509615,-0.01144828592830085,-0.010740507573031006,0.011497988386275011,0.0007102601341093655,0.022907917397946485,0.002250030464427133,-0.027806399305226985,1.5799669180284016e-05,-0.005758393688829106,0.0049196779147882164,0.00271434068306469
Electronics_5,5,CG,Cannot the difference between this and a professional quality product. works great. Nice little speaker.,15,0,-0.1136961224229373,-0.007507002226963603,-0.16458117667866362,0.0373445661907945,-0.029050991639264518,0.02199360763994884,-0.1649106959555563,-0.034712221939648964,0.055101023780335816,0.008730451047379897,0.03282348816244371,0.05331025468409298,-0.030812449410278196,0.04094234951568911,0.05697996316618717,0.046195471324886744,0.026048851833903933,-0.05357003608635173,0.043424821450718576,0.0038615595521812045,-0.0074536562583345616,-0.0507919427612635,-0.007309863673108296,-0.04375584236477001
